date,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M
2022-02-08,0.9277916926125704,0.9313859710279666,0.927664379519643,0.49856288037719687,0.9848390284105963
2022-02-09,0.9278837457271236,0.9315748721779569,0.9276851692131326,0.498257544858564,0.9848583313258229
2022-02-10,0.9279757988416768,0.9317637733279476,0.927705958906622,0.4979522093399311,0.9848776342410495
2022-02-11,0.92806785195623,0.9319526744779378,0.9277267486001116,0.49764687382129846,0.9848969371562761
2022-02-12,0.9281599050707832,0.9321415756279285,0.927747538293601,0.4973415383026656,0.9849162400715027
2022-02-13,0.9282519581853363,0.9323304767779188,0.9277683279870906,0.49703620278403227,0.9849355429867293
2022-02-14,0.92834401129989,0.9325193779279091,0.92778911768058,0.4967308672653996,0.9849548459019559
2022-02-15,0.9284360644144432,0.9327082790778993,0.9278099073740697,0.49642553174676673,0.9849741488171825
2022-02-16,0.9285281175289963,0.93289718022789,0.9278306970675588,0.49612019622813386,0.984993451732409
2022-02-17,0.9286201706435495,0.9330860813778803,0.9278514867610484,0.495814860709501,0.9850127546476357
2022-02-18,0.9287122237581027,0.933274982527871,0.9278722764545378,0.4955095251908681,0.9850320575628623
2022-02-19,0.9288042768726563,0.9334638836778613,0.9278930661480275,0.495204189672235,0.9850513604780888
2022-02-20,0.9288963299872091,0.933652784827852,0.9279138558415171,0.49489885415360213,0.9850706633933155
2022-02-21,0.9289883831017622,0.9338416859778422,0.9279346455350065,0.49459351863496925,0.9850899663085421
2022-02-22,0.9290804362163159,0.9340305871278329,0.9279554352284961,0.4942881831163366,0.9851092692237686
2022-02-23,0.929172489330869,0.9342194882778232,0.9279762249219855,0.4939828475977037,0.9851285721389953
2022-02-24,0.9292645424454222,0.9344083894278135,0.9279970146154751,0.49367751207907085,0.9851478750542219
2022-02-25,0.9293565955599754,0.9345972905778042,0.9280178043089645,0.49337217656043775,0.9851671779694484
2022-02-26,0.9294486486745286,0.9347861917277944,0.9280385940024539,0.49306684104180487,0.9851864808846751
2022-02-27,0.9295407017890822,0.9349750928777851,0.9280593836959433,0.492761505523172,0.9852057837999016
2022-02-28,0.9296327549036354,0.9351639940277754,0.9280801733894329,0.4924561700045391,0.9852250867151282
2022-03-01,0.9297248080181886,0.9353528951777657,0.9281009630829223,0.49215083448590646,0.9852443896303549
2022-03-02,0.9298168611327418,0.9355417963277559,0.928121752776412,0.49184549896727314,0.9852636925455814
2022-03-03,0.9299089142472949,0.9357306974777466,0.9281425424699016,0.49154016344864027,0.985282995460808
2022-03-04,0.9300009673618486,0.9359195986277369,0.928163332163391,0.4912348279300076,0.9853022983760347
2022-03-05,0.9300930204764017,0.9361084997777276,0.9281841218568806,0.49092949241137473,0.9853216012912612
2022-03-06,0.9301850735909545,0.9362974009277178,0.92820491155037,0.49062415689274186,0.9853409042064878
2022-03-07,0.9302771267055081,0.9364863020777086,0.9282257012438596,0.490318821374109,0.9853602071217145
2022-03-08,0.9303691798200613,0.9366752032276988,0.9282464909373488,0.4900134858554759,0.985379510036941
2022-03-09,0.9304612329346145,0.9368641043776895,0.9282672806308384,0.489708150336843,0.9853988129521676
2022-03-10,0.9305532860491676,0.9370530055276798,0.9282880703243278,0.48940281481821013,0.9854181158673943
2022-03-11,0.9306453391637208,0.9372419066776705,0.9283088600178174,0.48909747929957725,0.9854374187826208
2022-03-12,0.9307373922782745,0.9374308078276608,0.9283296497113068,0.4887921437809446,0.9854567216978474
2022-03-13,0.9308294453928276,0.937619708977651,0.9283504394047964,0.4884868082623117,0.985476024613074
2022-03-14,0.9309214985073808,0.9378086101276413,0.9283712290982861,0.4881814727436784,0.9854953275283006
2022-03-15,0.931013551621934,0.937997511277632,0.9283920187917755,0.48787613722504575,0.9855146304435272
2022-03-16,0.9311056047364872,0.9381864124276222,0.9284128084852651,0.48757080170641287,0.9855339333587537
2022-03-17,0.9311976578510404,0.9383753135776125,0.9284335981787545,0.48726546618778,0.9855532362739804
2022-03-18,0.931289710965594,0.9385642147276032,0.9284543878722441,0.4869601306691471,0.985572539189207
2022-03-19,0.9313817640801467,0.9387531158775935,0.9284751775657333,0.48665479515051446,0.9855918421044335
2022-03-20,0.9314738171947003,0.9389420170275842,0.9284959672592229,0.48634945963188114,0.9856111450196601
2022-03-21,0.9315658703092535,0.9391309181775744,0.9285167569527123,0.48604412411324827,0.9856304479348867
2022-03-22,0.9316579234238067,0.9393198193275651,0.9285375466462019,0.4857387885946156,0.9856497508501134
2022-03-23,0.9317499765383599,0.9395087204775554,0.9285583363396913,0.48543345307598273,0.98566905376534
2022-03-24,0.9318420296529131,0.9396976216275461,0.9285791260331809,0.48512811755734986,0.9856883566805665
2022-03-25,0.9319340827674667,0.9398865227775364,0.9285999157266706,0.48482278203871654,0.9857076595957932
2022-03-26,0.9320261358820199,0.9400754239275266,0.92862070542016,0.4845174465200839,0.9857269625110198
2022-03-27,0.9321181889965726,0.9402643250775173,0.9286414951136496,0.484212111001451,0.9857462654262463
2022-03-28,0.9322102421111262,0.9404532262275076,0.928662284807139,0.48390677548281813,0.985765568341473
2022-03-29,0.9323022952256794,0.9406421273774979,0.9286830745006284,0.48360143996418525,0.9857848712566996
2022-03-30,0.9323943483402326,0.9408310285274881,0.9287038641941178,0.4832961044455526,0.9858041741719261
2022-03-31,0.9324864014547862,0.9410199296774788,0.9287246538876074,0.4829907689269193,0.9858234770871527
2022-04-01,0.932578454569339,0.9412088308274691,0.9287454435810968,0.4826854334082864,0.9858427800023793
2022-04-02,0.9326705076838926,0.9413977319774598,0.9287662332745864,0.48238009788965375,0.9858620829176059
2022-04-03,0.9327625607984458,0.9415866331274501,0.928787022968076,0.48207476237102087,0.9858813858328325
2022-04-04,0.932854613912999,0.9417755342774408,0.9288078126615654,0.481769426852388,0.985900688748059
2022-04-05,0.9329466670275521,0.941964435427431,0.928828602355055,0.4814640913337551,0.9859199916632857
2022-04-06,0.9330387201421053,0.9421533365774217,0.9288493920485444,0.481158755815122,0.9859392945785123
2022-04-07,0.9331307732566585,0.942342237727412,0.9288701817420341,0.48085342029648914,0.9859585974937388
2022-04-08,0.9332228263712121,0.9425311388774027,0.9288909714355232,0.48054808477785627,0.9859779004089655
2022-04-09,0.9333148794857649,0.942720040027393,0.9289117611290129,0.4802427492592236,0.985997203324192
2022-04-10,0.9334069326003185,0.9429089411773832,0.9289325508225023,0.47993741374059073,0.9860165062394186
2022-04-11,0.9334989857148717,0.9430978423273735,0.9289533405159919,0.4796320782219574,0.9860358091546453
2022-04-12,0.9335910388294248,0.9432867434773642,0.9289741302094813,0.47932674270332454,0.9860551120698718
2022-04-13,0.9336830919439785,0.9434756446273544,0.9289949199029709,0.4790214071846919,0.9860744149850984
2022-04-14,0.9337751450585312,0.9436645457773452,0.9290157095964605,0.478716071666059,0.9860937179003251
2022-04-15,0.9338671981730848,0.9438534469273354,0.9290364992899499,0.47841073614742613,0.9861130208155517
2022-04-16,0.933959251287638,0.9440423480773257,0.9290572889834395,0.47810540062879325,0.9861323237307783
2022-04-17,0.9340513044021912,0.9442312492273164,0.9290780786769289,0.47780006511016015,0.9861516266460049
2022-04-18,0.9341433575167444,0.9444201503773066,0.9290988683704181,0.4774947295915273,0.9861709295612314
2022-04-19,0.9342354106312976,0.9446090515272973,0.9291196580639077,0.4771893940728944,0.9861902324764581
2022-04-20,0.9343274637458507,0.9447979526772876,0.9291404477573973,0.47688405855426175,0.9862095353916847
2022-04-21,0.9344195168604044,0.9449868538272783,0.9291612374508867,0.47657872303562887,0.9862288383069112
2022-04-22,0.9345115699749571,0.9451757549772686,0.9291820271443764,0.476273387516996,0.9862481412221378
2022-04-23,0.9346036230895107,0.9453646561272593,0.9292028168378658,0.4759680519983629,0.9862674441373644
2022-04-24,0.9346956762040639,0.9455535572772495,0.9292236065313554,0.47566271647973,0.986286747052591
2022-04-25,0.9347877293186171,0.9457424584272398,0.929244396224845,0.47535738096109714,0.9863060499678176
2022-04-26,0.9348797824331707,0.9459313595772301,0.9292651859183344,0.47505204544246427,0.9863253528830442
2022-04-27,0.9349718355477235,0.9461202607272208,0.929285975611824,0.4747467099238316,0.9863446557982708
2022-04-28,0.9350638886622766,0.946309161877211,0.9293067653053132,0.47444137440519873,0.9863639587134974
